0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
-0.0769338,-0.0764037,-0.0758005,-0.0751249,-0.0743838,-0.0735885,-0.0727524,-0.071888,-0.0710055,-0.0701125,-0.0692147,-0.0683165,-0.0674219,-0.0665378,-0.0656854,-0.0649626,-0.0647593,-0.0650813,-0.0656492,-0.0662637,-0.0666433,-0.0674118,-0.0669521,-0.0676491,-0.0671621,-0.0678442,-0.067327,-0.0680251,-0.0674618,-0.0682229,-0.0675707,-0.0684478,-0.0677535,-0.0687107,-0.0679968,-0.0688818,-0.0683077,-0.0692753,-0.0685843,-0.0696325,-0.0689646,-0.0698917,-0.0693577,-0.0701943,-0.0697045,-0.0704819,-0.0700057,-0.0707442,-0.0702741,-0.0709807,-0.0705158
-0.0728731,-0.0729126,-0.0729614,-0.0730193,-0.073085,-0.0731561,-0.0732299,-0.0733035,-0.0733741,-0.0734396,-0.0734982,-0.0735482,-0.0735885,-0.0736176,-0.0736337,-0.0736341,-0.0736212,-0.0736125,-0.0736164,-0.0736306,-0.0736369,-0.0736787,-0.0736474,-0.073691,-0.0736593,-0.0737019,-0.0736701,-0.0737131,-0.0736804,-0.0737264,-0.0736885,-0.0737391,-0.0736984,-0.0737371,-0.073734,-0.0737429,-0.073754,-0.0737115,-0.0737447,-0.0736475,-0.0736925,-0.0735893,-0.0736448,-0.0735318,-0.0735993,-0.0734821,-0.0735595,-0.0734383,-0.0735235,-0.0733983,-0.0734899
0.109469,0.109312,0.109132,0.10893,0.108706,0.108465,0.108211,0.107949,0.107681,0.10741,0.107137,0.106863,0.106587,0.106308,0.106028,0.105766,0.10564,0.105685,0.105842,0.106043,0.106134,0.106539,0.106164,0.106598,0.106178,0.106622,0.106149,0.106612,0.10606,0.106563,0.105854,0.106442,0.10551,0.10624,0.105295,0.106018,0.105155,0.105948,0.105065,0.105913,0.105071,0.105873,0.105175,0.10591,0.105267,0.105971,0.105352,0.106038,0.105433,0.106102,0.105508
0.0145785,0.0145372,0.0144832,0.014416,0.0143364,0.0142466,0.0141493,0.0140477,0.0139445,0.0138419,0.0137416,0.0136446,0.0135512,0.0134603,0.013369,0.0132723,0.0131801,0.0131116,0.0130714,0.0130435,0.0130077,0.0130235,0.0129657,0.0129896,0.0129276,0.012948,0.0128801,0.0128935,0.0128154,0.0128158,0.0127149,0.0127031,0.0125487,0.0125781,0.0124299,0.0124229,0.012262,0.0122583,0.0121268,0.0121159,0.01201,0.01202,0.011942,0.0119441,0.0118806,0.0118828,0.0118283,0.011832,0.0117829,0.0117886,0.0117429
0.106887,0.106944,0.10699,0.10702,0.107032,0.107022,0.106989,0.106933,0.106856,0.106758,0.10664,0.1065,0.106339,0.106151,0.105928,0.105659,0.105395,0.105219,0.105121,0.105047,0.104938,0.105001,0.1048,0.104911,0.104691,0.104803,0.104565,0.10467,0.104408,0.104497,0.104186,0.104287,0.103878,0.104222,0.10382,0.104056,0.103732,0.104142,0.103731,0.104118,0.103774,0.104169,0.103981,0.104313,0.104164,0.104486,0.104344,0.104673,0.10453,0.104868,0.104723
-0.0571905,-0.0573552,-0.0575434,-0.0577558,-0.0579923,-0.0582522,-0.0585348,-0.05884,-0.0591684,-0.0595217,-0.0599023,-0.0603142,-0.060763,-0.0612587,-0.0618177,-0.0624532,-0.0630261,-0.0633586,-0.0635185,-0.0636178,-0.0637412,-0.0636745,-0.0638599,-0.0637576,-0.0639554,-0.0638641,-0.0640784,-0.0640098,-0.0642517,-0.0642253,-0.0645306,-0.0645393,-0.0649998,-0.0648351,-0.0653196,-0.0652867,-0.065844,-0.0657585,-0.0664015,-0.0663641,-0.0669557,-0.0667814,-0.0672196,-0.0671076,-0.0674847,-0.0673726,-0.067713,-0.0675869,-0.0679007,-0.0677586,-0.0680518
-0.0139456,-0.0138998,-0.013851,-0.013802,-0.0137564,-0.0137183,-0.0136921,-0.0136815,-0.0136897,-0.0137197,-0.0137742,-0.013856,-0.0139688,-0.0141178,-0.0143117,-0.0145593,-0.0148023,-0.0149451,-0.0150106,-0.0150502,-0.015105,-0.0150629,-0.0151554,-0.0150958,-0.0151949,-0.0151404,-0.0152476,-0.0152025,-0.0153236,-0.0152943,-0.0154487,-0.0154264,-0.0156623,-0.0155566,-0.0157802,-0.0157406,-0.015983,-0.0159181,-0.0161723,-0.0161183,-0.0163525,-0.0162516,-0.0164147,-0.0163429,-0.0164799,-0.0164098,-0.0165327,-0.0164573,-0.0165707,-0.0164886,-0.0165949
-0.0687388,-0.0687116,-0.0686885,-0.06867,-0.0686559,-0.0686452,-0.0686357,-0.068625,-0.0686105,-0.0685894,-0.0685593,-0.0685177,-0.068462,-0.068389,-0.0682943,-0.0681745,-0.0680602,-0.0679966,-0.0679669,-0.067948,-0.0679258,-0.0679358,-0.0679103,-0.0679272,-0.0679014,-0.0679157,-0.0678899,-0.0678999,-0.067874,-0.0678773,-0.0678505,-0.0678492,-0.0678211,-0.0678286,-0.0678279,-0.0678279,-0.0678586,-0.0678555,-0.067924,-0.0679268,-0.068002,-0.0679906,-0.0680569,-0.0680501,-0.0681132,-0.0681051,-0.0681657,-0.0681547,-0.0682131,-0.0681987,-0.0682552
-0.0727819,-0.0715932,-0.070235,-0.0687054,-0.067015,-0.0651833,-0.0632333,-0.0611852,-0.0590533,-0.0568444,-0.0545572,-0.0521816,-0.0496939,-0.0470495,-0.0441701,-0.0410041,-0.0382795,-0.0368372,-0.0362997,-0.0360333,-0.0355714,-0.0360742,-0.0350411,-0.0356608,-0.0345432,-0.0350838,-0.0338572,-0.0342641,-0.0328571,-0.0330379,-0.0312246,-0.0312331,-0.0283969,-0.0292407,-0.02625,-0.0262075,-0.0226101,-0.0225129,-0.0188052,-0.0183152,-0.0151095,-0.0153573,-0.0128927,-0.0128464,-0.0107547,-0.0107071,-0.00888113,-0.00889289,-0.00727244,-0.00735459,-0.00589467
0.0292543,0.0296237,0.0300628,0.0305767,0.0311667,0.0318308,0.0325652,0.0333663,0.0342321,0.0351633,0.036164,0.0372424,0.038414,0.039707,0.041173,0.0428691,0.0444606,0.0454167,0.0458692,0.0461447,0.0464735,0.0462625,0.0468154,0.0465129,0.0471095,0.0468422,0.0474921,0.0472982,0.0480342,0.0479757,0.0489091,0.0489486,0.050389,0.0497656,0.0512513,0.0511265,0.0527908,0.0523932,0.0542535,0.0540363,0.0556461,0.0551161,0.0562177,0.0559013,0.0568067,0.0565134,0.0573076,0.0569913,0.0577075,0.0573588,0.0580145
-0.0465922,-0.046182,-0.0457018,-0.0451502,-0.0445305,-0.0438503,-0.0431186,-0.0423437,-0.0415319,-0.0406863,-0.0398071,-0.0388907,-0.0379284,-0.0369032,-0.0357838,-0.0345443,-0.0334487,-0.0328222,-0.032547,-0.0323911,-0.0321665,-0.0323418,-0.0319204,-0.032157,-0.0317132,-0.0319278,-0.0314578,-0.0316332,-0.0311203,-0.0312318,-0.0306185,-0.0306997,-0.0298546,-0.030277,-0.0294293,-0.0296044,-0.0287496,-0.029067,-0.0281521,-0.0284236,-0.0276626,-0.0280544,-0.0275378,-0.0278196,-0.0273973,-0.0276584,-0.0272872,-0.0275513,-0.0272144,-0.027487,-0.027176
0.035128,0.035097,0.0350579,0.0350106,0.0349558,0.0348953,0.0348309,0.0347651,0.0346998,0.0346369,0.0345781,0.0345246,0.0344779,0.0344394,0.0344109,0.0343962,0.0343994,0.0344102,0.0344195,0.0344275,0.0344412,0.0344294,0.034454,0.0344371,0.0344629,0.0344477,0.0344745,0.0344621,0.0344908,0.0344826,0.0345175,0.0345115,0.0345607,0.0345488,0.0345676,0.0345686,0.0345676,0.0345834,0.0345333,0.0345524,0.0344909,0.0345263,0.0344699,0.0345032,0.0344469,0.0344837,0.0344269,0.0344689,0.0344118,0.0344594,0.0344019
-0.0278914,-0.0280102,-0.0281508,-0.0283137,-0.0284981,-0.0287016,-0.0289212,-0.0291542,-0.0293985,-0.0296532,-0.0299185,-0.0301962,-0.03049,-0.0308079,-0.0311645,-0.0315796,-0.0319848,-0.0322598,-0.0324132,-0.0325229,-0.032682,-0.0325824,-0.0328869,-0.0327264,-0.0330666,-0.032917,-0.0332978,-0.0331809,-0.0336221,-0.033573,-0.0341413,-0.0341446,-0.0350157,-0.034661,-0.0355687,-0.0354675,-0.0364478,-0.0362036,-0.0372373,-0.0370749,-0.0379427,-0.0376134,-0.0382057,-0.0379776,-0.0384638,-0.0382413,-0.0386703,-0.0384317,-0.038823,-0.0385648,-0.0389281
-0.0812413,-0.0814639,-0.081712,-0.0819751,-0.0822384,-0.0824847,-0.0826985,-0.0828678,-0.0829855,-0.0830492,-0.08306,-0.0830221,-0.0829413,-0.0828239,-0.0826725,-0.082485,-0.0823167,-0.0823474,-0.0825151,-0.0827233,-0.08294,-0.0830268,-0.0831277,-0.0831216,-0.0832295,-0.0831859,-0.0833123,-0.0832219,-0.0833861,-0.0832257,-0.0834736,-0.0832251,-0.0836046,-0.083386,-0.0834701,-0.0832783,-0.0832623,-0.0832419,-0.0832735,-0.0837578,-0.0838127,-0.0841672,-0.0841592,-0.0843677,-0.0843551,-0.084425,-0.0844328,-0.0844213,-0.0844577,-0.0844085,-0.0844717
-0.12918,-0.128908,-0.12878,-0.128803,-0.128971,-0.129266,-0.129662,-0.130129,-0.130639,-0.13117,-0.131705,-0.132234,-0.132753,-0.133271,-0.133823,-0.134505,-0.135431,-0.13652,-0.137779,-0.139243,-0.140863,-0.142188,-0.142819,-0.143757,-0.144407,-0.145358,-0.146034,-0.147058,-0.147792,-0.148935,-0.149831,-0.150996,-0.152298,-0.15312,-0.153954,-0.154328,-0.154773,-0.154988,-0.155209,-0.155609,-0.155851,-0.156123,-0.15629,-0.156437,-0.156592,-0.156708,-0.156888,-0.157035,-0.157248,-0.157445,-0.157684
0.0904383,0.089551,0.0887541,0.0880535,0.0874467,0.0869225,0.0864629,0.0860478,0.0856588,0.0852815,0.0849058,0.0845262,0.0841394,0.0837415,0.0833205,0.0828496,0.082396,0.0822253,0.0822517,0.0823713,0.0825802,0.0827173,0.0828561,0.0828912,0.0830415,0.0830263,0.0831899,0.0831059,0.0832795,0.0830962,0.0832581,0.082987,0.0830092,0.0828773,0.0828451,0.0827711,0.0827355,0.0829484,0.0831597,0.084163,0.0845217,0.0854402,0.0855572,0.0862224,0.0862083,0.0866149,0.0865528,0.0867818,0.0867203,0.0868443,0.086802
0.0183615,0.018606,0.018803,0.0189365,0.0189916,0.0189575,0.0188291,0.0186068,0.018296,0.0179047,0.0174424,0.0169182,0.0163381,0.0156978,0.0149639,0.0140325,0.0128538,0.0117776,0.0108269,0.00995874,0.00925699,0.00877625,0.00868742,0.00836896,0.0083273,0.0080174,0.00802535,0.00770096,0.00775051,0.00740338,0.0074533,0.00718029,0.00710875,0.00726394,0.0075953,0.00766853,0.00788074,0.0079092,0.0078998,0.007913,0.00793977,0.00814789,0.00816303,0.00833347,0.00835073,0.00846061,0.00847398,0.00851754,0.00852821,0.0085167,0.00852851
-0.106997,-0.106865,-0.106798,-0.106789,-0.106825,-0.106887,-0.106953,-0.107004,-0.107025,-0.107005,-0.10694,-0.106829,-0.106671,-0.106468,-0.106212,-0.105875,-0.105478,-0.10523,-0.105108,-0.105046,-0.105045,-0.10502,-0.10509,-0.105043,-0.105143,-0.105092,-0.105239,-0.10519,-0.105417,-0.105395,-0.105788,-0.105873,-0.106664,-0.10707,-0.107888,-0.108104,-0.108741,-0.108706,-0.108607,-0.108056,-0.107827,-0.107492,-0.1075,-0.107324,-0.10748,-0.107406,-0.107623,-0.107603,-0.107829,-0.10783,-0.108044
0.111006,0.116674,0.122109,0.127216,0.131906,0.136117,0.139823,0.143034,0.145785,0.148121,0.150092,0.151749,0.153142,0.154328,0.155376,0.156376,0.157299,0.158026,0.158458,0.15856,0.158415,0.157903,0.15783,0.157246,0.157118,0.156409,0.156218,0.155331,0.155053,0.153909,0.15344,0.152086,0.15111,0.15008,0.149661,0.149356,0.149749,0.150401,0.151322,0.152467,0.153398,0.154215,0.155091,0.155787,0.156523,0.157042,0.157662,0.15804,0.158583,0.158857,0.159346
0.00508033,0.00713922,0.00912816,0.011025,0.0128114,0.0144775,0.016024,0.0174601,0.0187996,0.0200573,0.0212474,0.0223838,0.0234834,0.0245766,0.0257337,0.0271258,0.028861,0.0305084,0.0319487,0.0332496,0.0344066,0.0352765,0.0355919,0.0362145,0.0365139,0.0371632,0.0374566,0.0381922,0.0385054,0.039389,0.0398014,0.0407928,0.0415082,0.0422987,0.0427161,0.0429134,0.0429474,0.0425433,0.0422223,0.041104,0.0407585,0.0399087,0.0396522,0.0390163,0.0388045,0.0383495,0.0381532,0.0378109,0.0376139,0.037335,0.037133
0.0236739,0.0259104,0.0280221,0.0299679,0.0317114,0.0332294,0.0345163,0.0355818,0.0364459,0.0371336,0.0376708,0.0380829,0.0383943,0.0386288,0.0388111,0.0389702,0.0391305,0.0393014,0.0393839,0.0393386,0.0392119,0.0390109,0.0389495,0.0387328,0.0386442,0.0383611,0.0382305,0.0378384,0.0376237,0.0370535,0.0366117,0.0358437,0.0347194,0.0340047,0.0331325,0.0327886,0.0322458,0.0324931,0.0328044,0.0338883,0.0343308,0.0350961,0.0352491,0.0357217,0.0357259,0.0359724,0.0359254,0.0360339,0.035988,0.0360225,0.035997
-0.0419674,-0.042138,-0.0423186,-0.0425017,-0.0426771,-0.0428338,-0.0429616,-0.043053,-0.0431036,-0.0431112,-0.0430759,-0.0429985,-0.0428796,-0.0427165,-0.0424948,-0.0421651,-0.0416648,-0.0410806,-0.0404303,-0.0397349,-0.0390827,-0.0386257,-0.0384789,-0.0382068,-0.0380976,-0.0378677,-0.0378016,-0.0376156,-0.0375914,-0.0374787,-0.0374765,-0.037543,-0.0375501,-0.037982,-0.0384876,-0.0387699,-0.0391902,-0.0391738,-0.0390684,-0.0382822,-0.0380438,-0.0374789,-0.0374841,-0.0371279,-0.037303,-0.0371545,-0.0373987,-0.0373806,-0.0376332,-0.0376836,-0.0379228
-0.0367842,-0.0374172,-0.0380291,-0.0386064,-0.0391352,-0.0396042,-0.0400073,-0.0403436,-0.0406168,-0.0408336,-0.0410029,-0.0411355,-0.0412438,-0.0413443,-0.0414644,-0.0416718,-0.0421394,-0.0430585,-0.0444501,-0.0462722,-0.0484252,-0.0501912,-0.0511146,-0.052344,-0.053315,-0.0545577,-0.0556029,-0.056935,-0.0581315,-0.0596163,-0.0612155,-0.0627425,-0.0653159,-0.0665255,-0.0680504,-0.0683197,-0.0689017,-0.0686358,-0.0684855,-0.0683713,-0.0682957,-0.0683655,-0.0682773,-0.0682723,-0.0681975,-0.0681191,-0.0680803,-0.0679727,-0.067972,-0.0678646,-0.0678938
0.00868661,0.00971899,0.0105254,0.0110779,0.0113637,0.0113901,0.0111818,0.0107747,0.0102096,0.00952814,0.00877257,0.00798874,0.00723322,0.00659018,0.00621793,0.00648273,0.00787111,0.00903069,0.00962383,0.0100204,0.00958802,0.0108224,0.00920785,0.0108328,0.00917887,0.0108968,0.00917245,0.0110139,0.00915621,0.0111745,0.00907068,0.0111623,0.00906372,0.0103283,0.00809802,0.00959769,0.00702754,0.0076122,0.0055261,0.00708393,0.00499457,0.0068948,0.0044561,0.00662955,0.00429709,0.00650757,0.00432143,0.0065398,0.00447236,0.0066981,0.00471659
-0.0118494,-0.00830848,-0.00493826,-0.00179,0.00109317,0.00368716,0.00599138,0.0080253,0.00982088,0.0114159,0.0128505,0.014167,0.015414,0.0166584,0.0180162,0.0197314,0.0221013,0.0253165,0.0289206,0.0325204,0.0361088,0.0378199,0.039126,0.0396022,0.0408094,0.0410551,0.0421897,0.0422898,0.0433894,0.0433713,0.0444782,0.0443446,0.0451472,0.0452274,0.0455844,0.0444855,0.043871,0.0429182,0.0424467,0.0419773,0.0421508,0.0421855,0.0429465,0.0429298,0.0439515,0.0439397,0.0450805,0.045115,0.0463106,0.046401,0.047623
0.03732,0.0360948,0.0351767,0.0346055,0.0343993,0.0345489,0.0350203,0.0357639,0.0367236,0.037842,0.0390614,0.0403196,0.0415392,0.0426035,0.0432894,0.0430778,0.0412821,0.0399246,0.0391454,0.0381492,0.0382865,0.0359291,0.0385413,0.0359457,0.0386044,0.0360854,0.0387764,0.036414,0.0390904,0.0370937,0.0395576,0.0383786,0.0395003,0.0390301,0.0412448,0.0406292,0.0424976,0.0433403,0.0455106,0.0459489,0.0481638,0.0470873,0.0499101,0.0483895,0.0512639,0.0494609,0.0522912,0.0503086,0.0531063,0.0509939,0.0537824
-0.0106205,-0.0096173,-0.00838041,-0.00689942,-0.00518167,-0.00325161,-0.00114456,0.00110124,0.00345016,0.00587108,0.00833649,0.0108194,0.0132874,0.0156891,0.0179149,0.0196498,0.0201886,0.0210152,0.0218691,0.0218932,0.022573,0.0199954,0.0228799,0.0199673,0.0227904,0.0199701,0.0226811,0.0201176,0.0225651,0.0206024,0.0222867,0.0214494,0.0205104,0.01949,0.020234,0.0192973,0.0186636,0.0184524,0.0196034,0.0197691,0.0211431,0.0197475,0.021699,0.0201018,0.0223731,0.0205467,0.0229907,0.0209978,0.023548,0.0214185,0.0240448
-0.0057607,-0.00418028,-0.00289128,-0.00193529,-0.00133485,-0.00108686,-0.00116461,-0.00152617,-0.00212369,-0.00290939,-0.00383744,-0.00486213,-0.00593179,-0.00697349,-0.00784979,-0.00822015,-0.00749815,-0.00690103,-0.00661407,-0.00621347,-0.00651886,-0.00477358,-0.00659302,-0.00451487,-0.00630284,-0.00415378,-0.00589604,-0.00367011,-0.00532571,-0.00301294,-0.00440137,-0.00210368,-0.00208943,6.14009e-005,-0.000353249,0.00201386,0.00236336,0.00418821,0.00344645,0.00526416,0.0041681,0.00633262,0.00488198,0.00723847,0.00558953,0.00795292,0.00619221,0.00853059,0.00671047,0.0090263,0.00717139
-0.244899,-0.244903,-0.244694,-0.244265,-0.243625,-0.242794,-0.241804,-0.240685,-0.239464,-0.238159,-0.236779,-0.235331,-0.233813,-0.232227,-0.230595,-0.229033,-0.227935,-0.226314,-0.224152,-0.221806,-0.218568,-0.218184,-0.215402,-0.216289,-0.213473,-0.214542,-0.211674,-0.212822,-0.209861,-0.21098,-0.207868,-0.208826,-0.206193,-0.207162,-0.204633,-0.206658,-0.205852,-0.207705,-0.206395,-0.20745,-0.205528,-0.206703,-0.204559,-0.20603,-0.203722,-0.205501,-0.203046,-0.205006,-0.202426,-0.204472,-0.201794
-0.0821496,-0.0833841,-0.0848757,-0.0866367,-0.0886607,-0.0909237,-0.0933912,-0.0960259,-0.0987939,-0.101667,-0.104621,-0.107636,-0.110691,-0.11376,-0.116785,-0.119536,-0.121148,-0.1225,-0.123827,-0.12491,-0.126969,-0.12577,-0.128929,-0.126877,-0.130073,-0.12797,-0.131218,-0.129141,-0.132486,-0.130536,-0.134046,-0.132347,-0.135431,-0.133674,-0.137056,-0.134825,-0.137265,-0.135397,-0.138209,-0.136123,-0.139133,-0.136582,-0.139643,-0.137036,-0.140028,-0.137321,-0.140252,-0.137469,-0.140364,-0.137532,-0.140405
-0.0897423,-0.089488,-0.0891609,-0.0887606,-0.0882932,-0.0877703,-0.0872068,-0.086618,-0.0860182,-0.0854202,-0.0848364,-0.0842802,-0.0837694,-0.0833329,-0.0830259,-0.0829622,-0.0831739,-0.0827176,-0.0818337,-0.0810759,-0.0799014,-0.0799928,-0.0786333,-0.0790969,-0.0777098,-0.078113,-0.0767022,-0.0769064,-0.0754969,-0.0752272,-0.0739124,-0.0727799,-0.0718941,-0.0704873,-0.0690371,-0.067864,-0.0668482,-0.0653877,-0.0647282,-0.0636591,-0.0630942,-0.0629474,-0.0620077,-0.0620835,-0.0610928,-0.0614059,-0.0604176,-0.0609122,-0.0599155,-0.0605532,-0.0595354
0.00661323,0.00713772,0.00751915,0.00773787,0.00778318,0.00765605,0.00736768,0.00693513,0.00637651,0.00570774,0.00494081,0.00408314,0.00313718,0.00209967,0.000960499,-0.000283589,-0.00148979,-0.00296873,-0.00430643,-0.00504773,-0.00569247,-0.00479944,-0.00581482,-0.00471955,-0.00562002,-0.00456377,-0.00530117,-0.0044161,-0.00485218,-0.00438252,-0.00410036,-0.00430976,-0.00213241,-0.00155211,-0.000206014,0.000119837,0.00267213,0.00359455,0.00453854,0.00509622,0.00585111,0.00690292,0.00744929,0.00842735,0.00864423,0.00962386,0.00960582,0.0106202,0.010452,0.0115279,0.0112592
0.0251742,0.0255399,0.0258157,0.0259944,0.0260766,0.0260719,0.0259973,0.0258754,0.0257324,0.0255979,0.0255073,0.0255074,0.0256675,0.0261078,0.0270779,0.029181,0.0332747,0.0385907,0.0441643,0.0496779,0.0545803,0.0582526,0.0588039,0.0610389,0.0614505,0.0635103,0.0637925,0.0659075,0.0660619,0.0684897,0.068514,0.0713147,0.0713457,0.073322,0.0726115,0.0736045,0.0714561,0.071133,0.0690829,0.0695189,0.0679594,0.069067,0.0676961,0.0689676,0.0678393,0.069086,0.0681319,0.0693359,0.0685011,0.0696595,0.0689065
